tweet,tweet_cleaning,tweet_casefolding,normalisasi,label,tokenize,stopword removal,steming_data
<username> Keren bgt tuntutannya . Pdhl partaimu bobrok . Serang anies biar hasto dan mba mega aman ya mba meskipun PAW harun ada tanda tangan keduanya . Uang ke wahyu dari hasto . Hasto darimana coba . Hehe,username Keren bgt tuntutannya Pdhl partaimu bobrok Serang anies biar hasto dan mba mega aman ya mba meskipun PAW harun ada tanda tangan keduanya Uang ke wahyu dari hasto Hasto darimana coba Hehe,username keren bgt tuntut pdhl partai bobrok serang anies biar hasto mba mega aman ya mba paw harun tanda tangan uang wahyu hasto hasto darimana coba hehe,username keren banget tuntut padahal partai bobrok serang anies biar hasto mbak mega aman ya mbak paw harun tanda tangan uang wahyu hasto hasto darimana coba hehe,1,"['username', 'keren', 'banget', 'tuntut', 'padahal', 'partai', 'bobrok', 'serang', 'anies', 'biar', 'hasto', 'mbak', 'mega', 'aman', 'ya', 'mbak', 'paw', 'harun', 'tanda', 'tangan', 'uang', 'wahyu', 'hasto', 'hasto', 'darimana', 'coba', 'hehe']","['username', 'keren', 'banget', 'tuntut', 'partai', 'bobrok', 'serang', 'anies', 'biar', 'hasto', 'mbak', 'mega', 'aman', 'ya', 'mbak', 'paw', 'harun', 'tanda', 'tangan', 'uang', 'wahyu', 'hasto', 'hasto', 'darimana', 'coba', 'hehe']",username keren banget tuntut partai bobrok serang anies biar hasto mbak mega aman ya mbak paw harun tanda tangan uang wahyu hasto hasto darimana coba hehe
Dulu ada yang lucu namanya ondel2 betawi sekarang ada yang lebih lucu namanya wan aibon kota sering banjir pohon dicabutin . <hashtag>,Dulu ada yang lucu namanya ondel2 betawi sekarang ada yang lebih lucu namanya wan aibon kota sering banjir pohon dicabutin hashtag,lucu nama ondel2 betawi lucu nama wan aibon kota banjir pohon dicabutin hashtag,lucu nama ondel2 betawi lucu nama wan aibon kota banjir pohon dicabutin hashtag,1,"['lucu', 'nama', 'ondel2', 'betawi', 'lucu', 'nama', 'wan', 'aibon', 'kota', 'banjir', 'pohon', 'dicabutin', 'hashtag']","['lucu', 'nama', 'ondel2', 'betawi', 'lucu', 'nama', 'wan', 'aibon', 'kota', 'banjir', 'pohon', 'dicabutin', 'hashtag']",lucu nama ondel2 betawi lucu nama wan aibon kota banjir pohon dicabutin hashtag
Welcome to Indonesia. Dimana copy paste menjadi hal yang lumrah disini,Welcome to Indonesia Dimana copy paste menjadi hal yang lumrah disini,welcome to indonesia mana copy paste lumrah,welcome tapi indonesia mana copy paste lumrah,1,"['welcome', 'tapi', 'indonesia', 'mana', 'copy', 'paste', 'lumrah']","['welcome', 'indonesia', 'copy', 'paste', 'lumrah']",welcome indonesia copy paste lumrah
Kami butuh pemimpin sungguhan bukan boneka <hashtag>,Kami butuh pemimpin sungguhan bukan boneka hashtag,butuh pimpin sungguh boneka hashtag,butuh pimpin sungguh boneka hashtag,1,"['butuh', 'pimpin', 'sungguh', 'boneka', 'hashtag']","['butuh', 'pimpin', 'sungguh', 'boneka', 'hashtag']",butuh pimpin sungguh boneka hashtag
Wahai tuan <username> yth makasih ya mobil saya kerendem oleh air yang se-Iman dengan kita . Jaman bapak Ahok warga lingkungan sini sudah sempet lupa tuh sama yang namanya banjir setinggi ini . Selamat bekerja bapak eh .. selamat tidur .,Wahai tuan username yth makasih ya mobil saya kerendem oleh air yang seIman dengan kita Jaman bapak Ahok warga lingkungan sini sudah sempet lupa tuh sama yang namanya banjir setinggi ini Selamat bekerja bapak eh selamat tidur,tuan username yth makasih ya mobil kerendem air iman jaman ahok warga lingkung sempet lupa tuh nama banjir selamat eh selamat tidur,tuan username yth ya mobil kerendem air iman jaman ahok warga lingkung sempat lupa tuh nama banjir selamat eh selamat tidur,1,"['tuan', 'username', 'yth', 'ya', 'mobil', 'kerendem', 'air', 'iman', 'jaman', 'ahok', 'warga', 'lingkung', 'sempat', 'lupa', 'tuh', 'nama', 'banjir', 'selamat', 'eh', 'selamat', 'tidur']","['tuan', 'username', 'yth', 'ya', 'mobil', 'kerendem', 'air', 'iman', 'jaman', 'ahok', 'warga', 'lingkung', 'lupa', 'tuh', 'nama', 'banjir', 'selamat', 'eh', 'selamat', 'tidur']",tuan username yth ya mobil kerendem air iman jaman ahok warga lingkung lupa tuh nama banjir selamat eh selamat tidur
Rejim ini ada 34 mentri + 12 wamen 8 pejabat setingkat Mentri .Di dukung 14 stafsus (7 staf milenial). Di sokong KSP &amp; para Jubir istana Di tatar 6 BPIP . Di nasehati 9 wantimpres . Di riuhkan tim hore buzzer pro INDONESIA pasti hancur .,Rejim ini ada 34 mentri 12 wamen 8 pejabat setingkat Mentri Di dukung 14 stafsus 7 staf milenial Di sokong KSP amp para Jubir istana Di tatar 6 BPIP Di nasehati 9 wantimpres Di riuhkan tim hore buzzer pro INDONESIA pasti hancur,rejim 34 tri 12 wamen 8 jabat tingkat tri dukung 14 stafsus 7 staf milenial sokong ksp amp jubir istana tatar 6 bpip nasehat 9 wantimpres riuh tim hore buzzer pro indonesia hancur,rejim 34 tri 12 wamen 8 jabat tingkat tri dukung 14 stafsus 7 staf milenial sokong ksp amp jubir istana tatar 6 bpip nasehat 9 wantimpres riuh tim hore buzzer pro indonesia hancur,1,"['rejim', '34', 'tri', '12', 'wamen', '8', 'jabat', 'tingkat', 'tri', 'dukung', '14', 'stafsus', '7', 'staf', 'milenial', 'sokong', 'ksp', 'amp', 'jubir', 'istana', 'tatar', '6', 'bpip', 'nasehat', '9', 'wantimpres', 'riuh', 'tim', 'hore', 'buzzer', 'pro', 'indonesia', 'hancur']","['rejim', '34', 'tri', '12', 'wamen', '8', 'jabat', 'tingkat', 'tri', 'dukung', '14', 'stafsus', '7', 'staf', 'milenial', 'sokong', 'ksp', 'amp', 'jubir', 'istana', 'tatar', '6', 'bpip', 'nasehat', '9', 'wantimpres', 'riuh', 'tim', 'hore', 'buzzer', 'pro', 'indonesia', 'hancur']",rejim 34 tri 12 wamen 8 jabat tingkat tri dukung 14 stafsus 7 staf milenial sokong ksp amp jubir istana tatar 6 bpip nasehat 9 wantimpres riuh tim hore buzzer pro indonesia hancur
Dari kasus <hashtag> dan boikotsariroti kita dapat belajar bahwa pendukung capres di Indo fanatiknya luar biasa . Yang diatas ketawa bahagia eh yang dibawah malah berantem wkwk,Dari kasus hashtag dan boikotsariroti kita dapat belajar bahwa pendukung capres di Indo fanatiknya luar biasa Yang diatas ketawa bahagia eh yang dibawah malah berantem wkwk,hashtag boikotsariroti ajar dukung capres indo fanatik atas ketawa bahagia eh bawah antem wkwk,hashtag boikotsariroti ajar dukung capres indonesia fanatik atas ketawa bahagia eh bawah antem wkwk,1,"['hashtag', 'boikotsariroti', 'ajar', 'dukung', 'capres', 'indonesia', 'fanatik', 'atas', 'ketawa', 'bahagia', 'eh', 'bawah', 'antem', 'wkwk']","['hashtag', 'boikotsariroti', 'ajar', 'dukung', 'capres', 'indonesia', 'fanatik', 'ketawa', 'bahagia', 'eh', 'antem', 'wkwk']",hashtag boikotsariroti ajar dukung capres indonesia fanatik ketawa bahagia eh antem wkwk
Mulia sekali bapak-bapak ini daripada rebutan kursi mereka malah saling memberikan kursi.,Mulia sekali bapakbapak ini daripada rebutan kursi mereka malah saling memberikan kursi,mulia bapakbapak rebut kursi kursi,mulia bapakbapak rebut kursi kursi,1,"['mulia', 'bapakbapak', 'rebut', 'kursi', 'kursi']","['mulia', 'bapakbapak', 'rebut', 'kursi', 'kursi']",mulia bapakbapak rebut kursi kursi
Coba anda pakai akal sehat nya deh .. Jargon KIS dan KIP Dibagikan untuk masyarkat kurang mampu .kan begitu .sudah berapa dibagikan ..hampir 60 juta ..artinya masyarakat Indonesia 60 juta yang tidak mampu . Katanya kemiskinan berkurang ..gak nyambung toh :D,Coba anda pakai akal sehat nya deh Jargon KIS dan KIP Dibagikan untuk masyarkat kurang mampu kan begitu sudah berapa dibagikan hampir 60 juta artinya masyarakat Indonesia 60 juta yang tidak mampu Katanya kemiskinan berkurang gak nyambung toh D,coba pakai akal sehat nya deh jargon kis kip bagi masyarkat bagi 60 juta masyarakat indonesia 60 juta miskin kurang gak nyambung d,coba pakai akal sehat ya deh jargon kis kip bagi masyarkat bagi 60 juta masyarakat indonesia 60 juta miskin kurang tidak menyambung di,1,"['coba', 'pakai', 'akal', 'sehat', 'ya', 'deh', 'jargon', 'kis', 'kip', 'bagi', 'masyarkat', 'bagi', '60', 'juta', 'masyarakat', 'indonesia', '60', 'juta', 'miskin', 'kurang', 'tidak', 'menyambung', 'di']","['coba', 'pakai', 'akal', 'sehat', 'ya', 'deh', 'jargon', 'kis', 'kip', 'masyarkat', '60', 'juta', 'masyarakat', 'indonesia', '60', 'juta', 'miskin', 'menyambung']",coba pakai akal sehat ya deh jargon kis kip masyarkat 60 juta masyarakat indonesia 60 juta miskin sambung
plus62 panas <hashtag>,plus62 panas hashtag,plus62 panas hashtag,plus62 panas hashtag,1,"['plus62', 'panas', 'hashtag']","['plus62', 'panas', 'hashtag']",plus62 panas hashtag
Jangan sampai terjadi kalau tidak milih junjungannya silahkan hengkang dari Indonesia :P :D,Jangan sampai terjadi kalau tidak milih junjungannya silahkan hengkang dari Indonesia P D,milih junjung silah hengkang indonesia p d,memilih junjung silah hengkang indonesia p di,1,"['memilih', 'junjung', 'silah', 'hengkang', 'indonesia', 'p', 'di']","['memilih', 'junjung', 'silah', 'hengkang', 'indonesia', 'p']",pilih junjung silah hengkang indonesia p
Kopi menjadi haram ketika korupsi menjadi seni .,Kopi menjadi haram ketika korupsi menjadi seni,kopi haram korupsi seni,kopi haram korupsi seni,1,"['kopi', 'haram', 'korupsi', 'seni']","['kopi', 'haram', 'korupsi', 'seni']",kopi haram korupsi seni
ibadah itu panggilan dari hati bukan pangilan capres,ibadah itu panggilan dari hati bukan pangilan capres,ibadah panggil hati pangilan capres,ibadah panggil hati pangilan capres,1,"['ibadah', 'panggil', 'hati', 'pangilan', 'capres']","['ibadah', 'panggil', 'hati', 'pangilan', 'capres']",ibadah panggil hati pangilan capres
"Presiden Jokowi Minta 4nies Keruk Waduk untuk Atasi Banjir 4nies Disuruh Keruk Waduk, malah Keruk Anggaran.! Terlaluuuu <username> <hashtag>",Presiden Jokowi Minta 4nies Keruk Waduk untuk Atasi Banjir 4nies Disuruh Keruk Waduk malah Keruk Anggaran Terlaluuuu username hashtag,presiden jokowi 4nies keruk waduk atas banjir 4nies suruh keruk waduk keruk anggar terlaluuuu username hashtag,presiden jokowi 4nies keruk waduk atas banjir 4nies suruh keruk waduk keruk anggar terlaluuuu username hashtag,1,"['presiden', 'jokowi', '4nies', 'keruk', 'waduk', 'atas', 'banjir', '4nies', 'suruh', 'keruk', 'waduk', 'keruk', 'anggar', 'terlaluuuu', 'username', 'hashtag']","['presiden', 'jokowi', '4nies', 'keruk', 'waduk', 'banjir', '4nies', 'suruh', 'keruk', 'waduk', 'keruk', 'anggar', 'terlaluuuu', 'username', 'hashtag']",presiden jokowi 4nies keruk waduk banjir 4nies suruh keruk waduk keruk anggar terlaluuuu username hashtag
Katanya Ijtima Ulama tapi kok tidak paham basic Islami <hashtag>,Katanya Ijtima Ulama tapi kok tidak paham basic Islami hashtag,ijtima ulama paham basic islami hashtag,ijtima ulama paham basic islami hashtag,1,"['ijtima', 'ulama', 'paham', 'basic', 'islami', 'hashtag']","['ijtima', 'ulama', 'paham', 'basic', 'islami', 'hashtag']",ijtima ulama paham basic islami hashtag
<username> anda nyanyia saja bapak .. lebih merdu ketimbang ngomongin soal kerjaan bapak Anis ..,username anda nyanyia saja bapak lebih merdu ketimbang ngomongin soal kerjaan bapak Anis,username nyanyia merdu ketimbang ngomongin kerja anis,username nyanyia merdu ketimbang mengomongkan kerja anis,1,"['username', 'nyanyia', 'merdu', 'ketimbang', 'mengomongkan', 'kerja', 'anis']","['username', 'nyanyia', 'merdu', 'ketimbang', 'mengomongkan', 'kerja', 'anis']",username nyanyia merdu ketimbang omong kerja anis
Information Center: Memberikan informasi real terkait produk dan program <hashtag> : memberikan informasi berupa Hoax agar Hoax nya makin kuat tidak tertandingi . Sadeeessshhhh,Information Center Memberikan informasi real terkait produk dan program hashtag memberikan informasi berupa Hoax agar Hoax nya makin kuat tidak tertandingi Sadeeessshhhh,information center informasi real kait produk program hashtag informasi hoax hoax nya kuat tanding sadeeessshhhh,information center informasi real kait produk program hashtag informasi hoax hoax ya kuat tanding sadeeessshhhh,1,"['information', 'center', 'informasi', 'real', 'kait', 'produk', 'program', 'hashtag', 'informasi', 'hoax', 'hoax', 'ya', 'kuat', 'tanding', 'sadeeessshhhh']","['information', 'center', 'informasi', 'real', 'kait', 'produk', 'program', 'hashtag', 'informasi', 'hoax', 'hoax', 'ya', 'kuat', 'tanding', 'sadeeessshhhh']",information center informasi real kait produk program hashtag informasi hoax hoax ya kuat tanding sadeeessshhhh
Dia bilang jangan pilih pemimpin yang tidak memiliki pengalaman .. tapi dia amatiran :D :D :D :D <hashtag>,Dia bilang jangan pilih pemimpin yang tidak memiliki pengalaman tapi dia amatiran D D D D hashtag,bilang pilih pimpin milik alam amatir d d d d hashtag,bilang pilih pimpin milik alam amatir di di di di hashtag,1,"['bilang', 'pilih', 'pimpin', 'milik', 'alam', 'amatir', 'di', 'di', 'di', 'di', 'hashtag']","['bilang', 'pilih', 'pimpin', 'milik', 'alam', 'amatir', 'hashtag']",bilang pilih pimpin milik alam amatir hashtag
Jum'atan biar diaku sebagai umat nabi Muhammad bukan biar diaku sebagai anggota/ pendukung partai . Situ sehat ???,Jumatan biar diaku sebagai umat nabi Muhammad bukan biar diaku sebagai anggota pendukung partai Situ sehat,jumat biar dia umat nabi muhammad biar dia anggota dukung partai situ sehat,jumat biar dia umat nabi muhammad biar dia anggota dukung partai situ sehat,1,"['jumat', 'biar', 'dia', 'umat', 'nabi', 'muhammad', 'biar', 'dia', 'anggota', 'dukung', 'partai', 'situ', 'sehat']","['jumat', 'biar', 'umat', 'nabi', 'muhammad', 'biar', 'anggota', 'dukung', 'partai', 'situ', 'sehat']",jumat biar umat nabi muhammad biar anggota dukung partai situ sehat
Terimakasih bapak wowo sudah mau berterus terang bahwa anda berkiblat ke barat . jadi tidak perlu lagi di perdebatkan bahwa anda tidak pantas menjadi pemimpin negeri ini,Terimakasih bapak wowo sudah mau berterus terang bahwa anda berkiblat ke barat jadi tidak perlu lagi di perdebatkan bahwa anda tidak pantas menjadi pemimpin negeri ini,terimakasih wowo terus terang kiblat barat debat pimpin negeri,terimakasih wowo terus terang kiblat barat debat pimpin negeri,1,"['terimakasih', 'wowo', 'terus', 'terang', 'kiblat', 'barat', 'debat', 'pimpin', 'negeri']","['terimakasih', 'wowo', 'terang', 'kiblat', 'barat', 'debat', 'pimpin', 'negeri']",terimakasih wowo terang kiblat barat debat pimpin negeri
Beda pilihan calon presiden sampai tidak akur sama temen tetangga apalagi sama keluarga . Ada ada saja kelakuan negara berkembang ini.,Beda pilihan calon presiden sampai tidak akur sama temen tetangga apalagi sama keluarga Ada ada saja kelakuan negara berkembang ini,beda pilih calon presiden akur temen tetangga keluarga laku negara kembang,beda pilih calon presiden akur teman tetangga keluarga laku negara kembang,1,"['beda', 'pilih', 'calon', 'presiden', 'akur', 'teman', 'tetangga', 'keluarga', 'laku', 'negara', 'kembang']","['beda', 'pilih', 'calon', 'presiden', 'akur', 'teman', 'tetangga', 'keluarga', 'laku', 'negara', 'kembang']",beda pilih calon presiden akur teman tetangga keluarga laku negara kembang
<username> Gubernur ane mang warbiasa .... kosakata yang dipake langsung diturunken ke anak buah nya... abaikan yang laen tidak faham???????? <hashtag>,username Gubernur ane mang warbiasa kosakata yang dipake langsung diturunken ke anak buah nya abaikan yang laen tidak faham hashtag,username gubernur ane mang warbiasa kosakata dipake langsung diturunken anak buah nya abai laen faham hashtag,username gubernur ane memang warbiasa kosakata dipakai langsung diturunken anak buah ya abai lain faham hashtag,1,"['username', 'gubernur', 'ane', 'memang', 'warbiasa', 'kosakata', 'dipakai', 'langsung', 'diturunken', 'anak', 'buah', 'ya', 'abai', 'lain', 'faham', 'hashtag']","['username', 'gubernur', 'ane', 'warbiasa', 'kosakata', 'dipakai', 'langsung', 'diturunken', 'anak', 'buah', 'ya', 'abai', 'faham', 'hashtag']",username gubernur ane warbiasa kosakata pakai langsung diturunken anak buah ya abai faham hashtag
Setelah PSI sekarang PDIP yang terang2an menolak perda syariah bukankah mereka yang paling kencang berteriak; KAMI PALING PANCASILA!!! <hashtag>,Setelah PSI sekarang PDIP yang terang2an menolak perda syariah bukankah mereka yang paling kencang berteriak KAMI PALING PANCASILA hashtag,psi pdip terang2an tolak perda syariah kencang teriak pancasila hashtag,psi pdip terang2an tolak perda syariah kencang teriak pancasila hashtag,1,"['psi', 'pdip', 'terang2an', 'tolak', 'perda', 'syariah', 'kencang', 'teriak', 'pancasila', 'hashtag']","['psi', 'pdip', 'terang2an', 'tolak', 'perda', 'syariah', 'kencang', 'teriak', 'pancasila', 'hashtag']",psi pdip terang2an tolak perda syariah kencang teriak pancasila hashtag
Kelebihan Aa adalah doa ?????? sehingga Wan Abut sebagai Gubernur tidak pernah lelah MERUSAK Jakarta . <hashtag>,Kelebihan Aa adalah doa sehingga Wan Abut sebagai Gubernur tidak pernah lelah MERUSAK Jakarta hashtag,lebih aa doa wan abut gubernur lelah rusak jakarta hashtag,lebih aa doa wan abut gubernur lelah rusak jakarta hashtag,1,"['lebih', 'aa', 'doa', 'wan', 'abut', 'gubernur', 'lelah', 'rusak', 'jakarta', 'hashtag']","['aa', 'doa', 'wan', 'abut', 'gubernur', 'lelah', 'rusak', 'jakarta', 'hashtag']",aa doa wan abut gubernur lelah rusak jakarta hashtag
kmaren ada yang bilang antek asing skrng malah minta dukungan dengan orang asing dari negara cina weleh weleh kok ngomul mulu sihh ommm ndut .... mau jdi seorang pemimpin kok Bisanya hanya bikin Hoax ya ... aneh .,kmaren ada yang bilang antek asing skrng malah minta dukungan dengan orang asing dari negara cina weleh weleh kok ngomul mulu sihh ommm ndut mau jdi seorang pemimpin kok Bisanya hanya bikin Hoax ya aneh,kmaren bilang antek asing skrng dukung orang asing negara cina weh weh ngomul mulu sihh ommm ndut jdi pimpin bisa bikin hoax ya aneh,kemarin bilang antek asing sekarang dukung orang asing negara cina weh weh ngomul mulu sih ommm gendut jadi pimpin bisa bikin hoax ya aneh,1,"['kemarin', 'bilang', 'antek', 'asing', 'sekarang', 'dukung', 'orang', 'asing', 'negara', 'cina', 'weh', 'weh', 'ngomul', 'mulu', 'sih', 'ommm', 'gendut', 'jadi', 'pimpin', 'bisa', 'bikin', 'hoax', 'ya', 'aneh']","['kemarin', 'bilang', 'antek', 'asing', 'dukung', 'orang', 'asing', 'negara', 'cina', 'weh', 'weh', 'ngomul', 'mulu', 'sih', 'ommm', 'gendut', 'pimpin', 'bikin', 'hoax', 'ya', 'aneh']",kemarin bilang antek asing dukung orang asing negara cina weh weh ngomul mulu sih ommm gendut pimpin bikin hoax ya aneh
<username> Alhamdulillah akhirnya ada yang positif dari lucinta Luna,username Alhamdulillah akhirnya ada yang positif dari lucinta Luna,username alhamdulillah positif lucinta luna,username alhamdulillah positif lucinta luna,1,"['username', 'alhamdulillah', 'positif', 'lucinta', 'luna']","['username', 'alhamdulillah', 'positif', 'lucinta', 'luna']",username alhamdulillah positif lucinta luna
<username> adem kembali ke solo saja ke habitat mu,username adem kembali ke solo saja ke habitat mu,username adem solo habitat mu,username adem solo habitat mu,1,"['username', 'adem', 'solo', 'habitat', 'mu']","['username', 'adem', 'solo', 'habitat', 'mu']",username adem solo habitat mu
